name,brand,rating_count,total_reviews,rating_value,price,seller_name,seller_location,seller_store_link
"(Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,9,4 Reviews,2.7,1849,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 5310 Xpress Music (Single Sim, 2.1 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,423,25 Reviews,2.6,2299,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,15,1 Review,2.9,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR Flip Mini  (Dual Sim, 1.77 Inch Display, 2000mAh Battery, Gold)",MTR,0,0,0,1500,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,1,1 Review,2,1449,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Nokia C3-00 (Single SIM , 2.4 Inch Display, Assorted Color) - Superb Condition, Like New",NOKIA,246,21 Reviews,2.9,1999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Samsung C3322 (Dual Sim, 2.2 Inch Display, Assorted Color) - Superb Condition, Like New",Samsung,283,19 Reviews,2.9,2249,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,8,3 Reviews,3.3,1449,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Samsung Guru 1200 (Single SIM, 1.52 Inch Display, Assorted) - Superb Condition, Like New",Samsung,374,22 Reviews,2.8,1449,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 3310 (Dual SIM, 2.4 Inch Display, Dark Blue) - Superb Condition, Like New",NOKIA,2,0,3,2249,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 105 DS (Dual SIM, 1.7 inches Display, Black) - Superb Condition, Like New",NOKIA,95,16 Reviews,2.8,1149,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,1,0,5,1249,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1349,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display) Superb Condition, Like New",NOKIA,9,5 Reviews,3,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Moto G5s Plus (4 GB RM, 64 GB Storage) - Superb Condition, Like New",Motorola,9,1 Review,3.3,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 2700 (Single Sim, 2 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,165,9 Reviews,2.6,1599,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Refurbished Oppo F5 (6GB RAM, 128GB Storage)- Superb Condition, Like New",Oppo,9,0,2.3,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 1616 (Single Sim, 1.8 inches Display, Assorted Color) Superb Condition, Like New",NOKIA,222,48 Reviews,3.3,1399,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Kechaoda A26 (Dual Sim, 800 mAh Battery, Black)",Kechaoda,1,0,5,999,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Kechaoda A26 (Dual Sim, 800 mAh Battery, Black)",Kechaoda,2,0,3,999,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Itel it2163S (Dual SIM, 1.8 Inch Display, 1200mAh Battery, Dark Green)_556clone",iTel,1,0,5,975,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Second Hand (Refurbished) Nokia C3-00 (Single SIM , 2.4 Inch Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,2849,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) Redmi Note 4 (4 GB RAM, 64 GB Storage, Gold) - Superb Condition, Like New",Redmi,15,1 Review,2.4,5549,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Vivo V9 4GB Ram 64GB Rom Smartphone (Black) (Excellent Condition, Like New)",Vivo,2,1 Review,4.5,7200,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 5130 (Single Sim, 2 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,367,36 Reviews,2.8,1549,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Redmi Note 9 PRO  (4 GB RAM, 64 GB Storage, Aurora Blue) - Good Condition",Redmi,0,0,0,7479,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"(Refurbished) Vivo Y81 (6 GB RAM, 128 GB Storage, Gold) - Good Condition",Vivo,0,0,0,6999,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"(Refurbished) Oppo A54 (4 GB RAM, 64 GB Storage, Starry Blue) - Superb Condition, Like New",Oppo,0,0,0,13499,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Lvix L33 Pro (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1000 Mah Battery, Pink)",Other,2,0,4,880,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Moto E40 (4 GB RAM, 64 GB Storage, Carbon Gray) - Superb Condition, Like New",Motorola,0,0,0,8999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) POCO M2 Reloaded (4 GB RAM, 64 GB Storage, Mostly Blue) - Superb Condition, Like New",Poco,0,0,0,12499,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Second Hand (Refurbished) Nokia 1616 (Single Sim, 1.8 inches Display, Assorted Color) Superb Condition, Like New",NOKIA,0,0,0,1499,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia C1-00 Blue - Superb Condition, Like New",NOKIA,1,0,5,1699,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 5310 Xpress Music (Single Sim, 2.1 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,56,2 Reviews,2.6,2299,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Second Hand (Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display) - Â - Superb Condition, Like New",NOKIA,0,0,0,1249,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1349,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 1616 (Single Sim, 1.8 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1399,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Samsung 310 (Dual Sim, 2 inches Display) -  - Superb Condition, Like New",Samsung,0,0,0,1749,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Samsung 1200 (Single SIM, 1.5 Inch Display, Black) - Superb Condition, Like New",Samsung,0,0,0,1349,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Apple iPhone 8 (64 GB Storage) - Superb Condition, Like New",Apple,6,0,2.7,12999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1349,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,29,3 Reviews,2.7,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Samsung 310 (Dual Sim, 2 inches Display, Assorted Color) -  Superb Condition, Like New",Samsung,0,0,0,1749,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Second Hand (Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1249,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Honor 20i (4GB RAM, 128GB Storage, Red) - Superb Condition, Like New",Honor,0,0,0,7999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Nokia 5310 (Single Sim, 2.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,2299,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
Itel Ace Dual Sim Feature Phone (Deep Blue),iTel,1,0,2,879,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K9 Yuva(Black  Red)_223clone,Karbonn,0,0,0,1149,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Karbonn K9 Dual Sim 2.6 Inch Feature Phone_169clone,Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN k24+(Black)_222clone,Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K310i(Black)_235clone,Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Nokia 1616 (Single Sim, 1.8 inches Display, Assorted Color) Superb Condition, Like New",NOKIA,2,1 Review,2,1399,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Redmi Note 9 Pro Max (6 GB RAM, 64 GB Storage, Champagne Gold) - Superb Condition, Like New",Redmi,0,0,0,14999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"KARBONN KX 10i(Black, Red)_224clone",Karbonn,0,0,0,889,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Snexian Rock R1(DARK BLUE + BLACK)_254clone,Snexian,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Karbonn Y1white And Grey_245clone,Karbonn,0,0,0,949,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Snexian ROCK R6(Gold)_197clone,Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Forme DuosN2(Black, Navy Blue)_239clone",Forme,0,0,0,894,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Forme DuosN2(Red, Black)_238clone",Forme,0,0,0,894,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Snexian BOLD 511(Black, Gold)_248clone",Snexian,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 110 TA-1302 DS(Pink),NOKIA,2,0,3.5,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Nokia 1616 (Single Sim, 1.8 inches Display, Assorted Color) Superb Condition, Like New",NOKIA,60,4 Reviews,3.3,1399,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Sia 312 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1050 Mah Battery, Rose Pink)",SIA,1,0,2,680,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Nokia 106 with Built-in UPI Payment (Single Sim 1000 mAh Battery, 1.8 Inch Display, RED)_629clone",NOKIA,0,0,0,1449,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Karbonn K140 Pop_141clone,Karbonn,0,0,0,1049,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel It2163S (Dual Sim ,1.8 Inch Display, 1200 mAh Battery, Black)_575clone",iTel,0,0,0,975,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Muzik 400 Core (White)_565clone,iTel,0,0,0,1599,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Karbonn new K531 ( Dual Sim, 2.4 Inch Display, 1750 mAh Battery, Skyblue Black)_684clone",Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Power 410 (Black)_561clone,iTel,0,0,0,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel Power200 (Dual Sim ,1.8 Inch Display, 2500 mAh Battery, Black)_600clone",iTel,0,0,0,1320,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Power 400 (Black)_562clone,iTel,0,0,0,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1349,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
Itel IT5026 (Peacock Green)_550clone,iTel,0,0,0,1369,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 215 4G DS(Cyan)_264clone,NOKIA,0,0,0,3350,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 110 Ta-1302 Dsblack_202clone,NOKIA,0,0,0,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K9 max_201clone,Karbonn,0,0,0,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 215 4G DS 2020(Black)_213clone,NOKIA,0,0,0,3350,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Snexian Rock R1(Gold & Black)_252clone,Snexian,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Forme D80(GOLDEN, Black)_241clone",Forme,0,0,0,939,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"KARBONN K110i (Dual Sim, 1000mAh Battery, 1.8 Inch Display, Black)_430clone",Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K24 Plus(White)_263clone,Karbonn,0,0,0,1289,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 6310yellow_205clone,NOKIA,0,0,0,3599,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Second Hand (Refurbished) OPPO R7 (Gold, 32 GB)  (3 GB RAM) - Superb Condition, Like New",Oppo,0,0,0,16960,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"iTel it5330 (Dual SIM, 2.8 Inch Display, 1900mAh Battery, Light Blue)",iTel,2,0,3,1529,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Second Hand (Refurbished) Oppo F5 (6GB RAM, 128GB Storage)- - Superb Condition, Like New",Oppo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Nokia 105 classic ( Single Sim, 1.77 Inch Display, 800 mAh Battery, Blue)_680clone",NOKIA,0,0,0,1489,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Karbonn kx51 ( Dual Sim, 2.4 Inch Display, 1800 mAh Battery, Navy Blue)",Karbonn,0,0,0,1199,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Nokia 106 with 4G Built-in UPI Payments (Single Sim 1450 mAh Battery, 1.77 Inch Display, Blue)_631clone",NOKIA,0,0,0,2340,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Karbonn new K531 ( Dual Sim, 2.4 Inch Display, 1750 mAh Battery, Skyblue Black)",Karbonn,2,0,3.5,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Nokia 105 classic ( Single Sim, 1.77 Inch Display, 800 mAh Battery, Blue)",NOKIA,0,0,0,1439,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Kechaoda K115 (Dual Sim, 1.44 Inch Display, 800 Mah Battery)",Kechaoda,0,0,0,1199,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Second Hand (Refurbished) Vivo Y93 (6 GB RAM, 128 GB Storage, Red) - Superb Condition, Like New",Vivo,0,0,0,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Second Hand (Refurbished) Vivo Y67 Gold 4gb Ram 64gb Storage - Superb Condition, Like New",Vivo,0,0,0,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR M200 (Dual Sim, 1.77 Inch, 3000 mAh Battery, Gold, Black)",MTR,0,0,0,1029,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Oneme F310 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1100 Mah Battery, Black)",Oneme,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR S900 (Dual Sim, 2.4 Inch, 3000 mAh Battery, Black)",MTR,0,0,0,1199,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo Y93 (6 GB RAM, 128 GB Storage)",Vivo,5,1 Review,3.2,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Vivo Y85 (Black, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,17,2 Reviews,2.6,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,194,30 Reviews,3,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Vivo Y85 (6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,91,9 Reviews,3.1,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
Snexian ROCK R2(Dark Blue)_260clone,Snexian,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Apple Iphone 6 (NA RAM, 64 GB Storage, Gold) - Good Condition",Apple,0,0,0,6209,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"Karbonn  kx51pro ( Dual Sim, 2.4 Inch Display, 1800 mAh Battery, Midnight Black)",Karbonn,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Apple iphone 5s (16 GB Storage, Assorted Colors) - Superb Condition, Like New",Apple,630,61 Reviews,3.2,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Lvix L1 2320 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 3000 Mah Battery, Black Blue)",Other,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
KARBONN K24+(Black)_267clone,Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Karbonn  ( Dual Sim, 2.4 Inch Display, 1400 mAh Battery, Radiant Gold)",Karbonn,0,0,0,1412,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Samsung Galaxy Note10 Lite (8 Gb Ram, 128 Gb Storage, Black) - Good Condition",Samsung,2,0,5,13229,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"(Refurbished) Redmi Note 4X (4 GB RAM, 64 GB Storage, Black) - Superb Condition, Like New",Redmi,10,0,2.3,5499,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Ringme Micro 1  (Dual Sim, 0.66 Inch Display, 800mAh Battery, Gold)",Ringme,0,0,0,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"KARBONN KX3(Black,blue)_209clone",Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished)  Redmi 9A (Blue, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Redmi,0,0,0,8999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Apple iPhone 6 (64 GB Storage, Gold) - Super Condition, Like New",Apple,32,2 Reviews,2.8,7999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) APPLE iPhone 6 (64 GB Storage) - Superb Condition, Like New",Apple,6,0,3.7,7999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
Refurbished Apple iPhone 6 64GB gold,Apple,0,0,0,8499,Itech Traders,"Mumbai , Maharashtra",http://itech-traders.shopclues.com
